,KIC,group,ifpublish,ifradial,PTamp,PTeamp,PTlw,PTelw,PTfc,PTefc,PTlnK,PTelnK
20524,11176222,1.0,1.0,1.0,2.2101,0.19175,0.1379,0.0371,79.8691,0.01515,44.0404,1.8016
20525,11176222,2.0,1.0,1.0,4.4905,0.4135,0.0853,0.01985,88.5684,0.00895,125.1138,2.0728
20526,11176222,3.0,1.0,1.0,4.0399,0.2832,0.1551,0.03075,97.171,0.0131,79.328,1.8766
20527,11176222,4.0,1.0,1.0,3.2469,0.19595,0.3659,0.0802,105.9307,0.0265,21.6244,1.5215
20528,11176222,5.0,1.0,1.0,2.2973,0.1781,0.4129,0.11265,114.891,0.037000000000000005,12.2182,1.3263
20529,11176222,6.0,1.0,0.0,1.1082,0.19015,0.3142,0.198,122.9946,0.0569,2.0739,1.2067
20530,11177727,1.0,1.0,1.0,1.5971,0.1667,0.1268,0.04305,26.4675,0.01655,12.7768,1.5825
20531,11177727,2.0,1.0,1.0,1.8789,0.19625,0.0858,0.02645,30.2377,0.0114,24.337,1.7574
20532,11177727,3.0,1.0,1.0,2.2915,0.1935,0.218,0.06375,33.9737,0.0219,7.5094,1.3714
20533,11177727,4.0,1.0,1.0,1.1204,0.1564,0.1738,0.0757,37.8517,0.0297,4.1058,1.2448
20534,11178539,1.0,1.0,1.0,1.5126,0.17485,0.5413,0.19125,85.7478,0.0676,4.7347,1.2187
20535,11178539,2.0,1.0,1.0,2.0969,0.17435,0.2154,0.0682,95.61399999999999,0.02135,25.3049,1.7284
20536,11178539,3.0,1.0,1.0,3.58,0.266,0.1409,0.03255,105.9378,0.01235,81.5208,1.8926
20537,11178539,4.0,1.0,1.0,6.5264,0.44105,0.1524,0.02735,116.2161,0.01165,129.1969,2.0335
20538,11178539,5.0,1.0,1.0,4.0678,0.2422,0.2331,0.04255,126.5864,0.01685,65.8033,1.8019
20539,11178539,6.0,1.0,1.0,2.8755,0.1825,0.4901,0.1099,137.1387,0.03745,18.2498,1.3999
20540,11180468,1.0,1.0,1.0,1.755,0.16565,0.1404,0.04145,40.8085,0.01785,21.1884,1.6185
20541,11180468,2.0,1.0,1.0,2.2481,0.1978,0.1273,0.03485,45.6917,0.01395,26.6828,1.7396
20542,11180468,3.0,1.0,1.0,3.0671,0.23125,0.1492,0.03435,50.7356,0.01395,32.7124,1.8218
20543,11180468,4.0,1.0,1.0,3.1366,0.2175,0.2124,0.0526,55.7777,0.0179,18.1739,1.6059999999999999
20544,11180468,5.0,1.0,1.0,2.7298,0.1968,0.3139,0.0748,60.9238,0.02595,8.6143,1.3642
20545,11180779,0.0,1.0,0.0,0.5116,0.1949,0.1754,0.19975,46.7403,0.07325,1.4311,1.0531
20546,11180779,1.0,1.0,1.0,1.5075,0.1554,0.1835,0.06405,62.018,0.024,12.8076,1.5957
20547,11180779,2.0,1.0,1.0,2.1955,0.16965,0.2424,0.06825,69.2625,0.0233,18.532,1.5897
20548,11180779,3.0,1.0,1.0,4.2038,0.2894,0.1567,0.0309,76.8622,0.01285,67.6728,1.8737
20549,11180779,4.0,1.0,1.0,3.5937,0.2054,0.34299999999999997,0.06695,84.3805,0.02405,23.8396,1.5569
20550,11180779,5.0,1.0,1.0,3.31,0.1999,0.3534,0.0764,92.0087,0.02525,19.5491,1.5103
20551,11180779,6.0,1.0,1.0,1.9101,0.1684,0.3553,0.10845,99.7977,0.0387,10.1086,1.301
20552,11180994,0.0,1.0,1.0,1.3642,0.16795,0.1817,0.0753,53.2327,0.0278,10.2,1.5312
20553,11180994,1.0,1.0,1.0,1.7508,0.18985,0.3772,0.1305,59.4746,0.04195,2.7652,1.2825
20554,11180994,2.0,1.0,1.0,4.2694,0.3644,0.114,0.02695,66.0843,0.01145,59.2067,1.8946
20555,11180994,3.0,1.0,1.0,3.6657,0.2619,0.1893,0.0417,72.5287,0.01675,35.8467,1.8141
20556,11180994,4.0,1.0,1.0,2.8409,0.20635,0.4369,0.09125,79.1495,0.03815,8.0098,1.2608
20557,11180994,5.0,1.0,1.0,1.8318,0.1832,0.4066,0.11285,85.9877,0.04715,3.3301,1.2511
20558,11180994,6.0,1.0,1.0,1.2372,0.2342,0.2276,0.1972,92.5722,0.0725,3.0197,1.2492
20559,11180994,7.0,1.0,1.0,0.9301,0.1961,0.2689,0.15705,99.0834,0.07265,2.3594,1.0329
20560,11186389,0.0,1.0,1.0,1.3629,0.15955,0.2652,0.10725,83.95,0.03615,10.9195,1.5089
20561,11186389,1.0,1.0,1.0,2.0784,0.1779,0.1714,0.0506,93.5833,0.01785,32.1111,1.7913
20562,11186389,2.0,1.0,1.0,3.1665,0.21365,0.1934,0.0389,103.5615,0.0165,65.4122,1.8178
20563,11186389,3.0,1.0,1.0,6.2923,0.4085,0.1607,0.0277,113.697,0.0121,124.6341,2.0222
20564,11186389,4.0,1.0,1.0,4.5031,0.24615,0.2803,0.0473,123.7662,0.01865,60.8098,1.8018
20565,11186389,5.0,1.0,1.0,2.9461,0.19575,0.6066,0.1442,134.0955,0.0431,9.2855,1.3262
20566,11186478,0.0,1.0,1.0,1.2689,0.1847,0.2641,0.16175,61.6432,0.0405,4.5243,1.3377
20567,11186478,1.0,1.0,1.0,2.214,0.19595,0.1393,0.0383,68.7466,0.01565,36.6498,1.7895
20568,11186478,2.0,1.0,1.0,2.8916,0.2336,0.1428,0.03745,76.2498,0.0142,41.9315,1.8568
20569,11186478,3.0,1.0,1.0,3.9823,0.28025,0.1693,0.0354,83.7095,0.0144,54.1568,1.8537
20570,11186478,4.0,1.0,1.0,3.6128,0.23415,0.237,0.0491,91.2077,0.01905,35.1364,1.7328
20571,11186478,5.0,1.0,1.0,2.2522,0.1742,0.3214,0.08275,98.9294,0.0315,15.1629,1.3929
20572,11186478,6.0,1.0,1.0,1.5507,0.1881,0.5113,0.13095,106.7143,0.0807,1.7657,1.1798
20573,11188192,0.0,1.0,1.0,1.3341,0.1691,0.1995,0.0808,159.6983,0.03205,15.4865,2.0247
20574,11188192,1.0,1.0,1.0,1.8338,0.18265,0.1324,0.0396,176.1464,0.01795,44.1744,1.7442
20575,11188192,2.0,1.0,1.0,3.5114,0.2592,0.1529,0.03275,192.8927,0.01405,117.4115,1.9556
20576,11188192,3.0,1.0,1.0,5.4949,0.3997,0.1338,0.02785,209.9193,0.01135,183.5665,2.1617
20577,11188192,4.0,1.0,1.0,6.8055,0.55495,0.1035,0.02155,226.7865,0.0095,249.9256,2.3571
20578,11188192,5.0,1.0,1.0,3.5168,0.231,0.2554,0.052000000000000005,243.9067,0.0229,76.2037,1.7444
20579,11188192,6.0,1.0,1.0,1.9078,0.2161,0.3396,0.1148,261.1881,0.052000000000000005,15.0693,1.6146
20580,11189239,0.0,1.0,1.0,0.6579999999999999,0.16365,0.0836,0.0779,78.0302,0.0308,4.2663,1.5077
20581,11189239,1.0,1.0,1.0,1.4977,0.15335,0.1686,0.05065,87.0047,0.0233,24.2171,1.7196
20582,11189239,2.0,1.0,1.0,2.971,0.25245,0.1086,0.0268,96.3438,0.01125,77.1538,1.8903
20583,11189239,3.0,1.0,1.0,3.7968,0.29155,0.1272,0.027000000000000003,105.7419,0.0116,98.5231,1.9538
20584,11189239,4.0,1.0,1.0,3.4674,0.1986,0.3906,0.0856,115.1179,0.027000000000000003,24.8091,1.5997
20585,11189239,5.0,1.0,1.0,2.0952,0.1649,0.3724,0.0937,124.7463,0.039,18.0193,1.4006
20586,11189432,0.0,1.0,1.0,1.0868,0.1666,0.085,0.05835,38.8967,0.01555,8.5637,1.7207
20587,11189432,1.0,1.0,1.0,1.9957,0.17795,0.1329,0.03825,43.994,0.01535,24.1837,1.7229
20588,11189432,2.0,1.0,1.0,3.548,0.3443,0.0784,0.0202,49.456,0.00875,67.1081,1.9371
20589,11189432,3.0,1.0,1.0,3.6246,0.2455,0.1766,0.0374,54.8659,0.01475,33.3219,1.7819999999999998
20590,11189432,4.0,1.0,1.0,2.8992,0.1953,0.3519,0.0752,60.3126,0.02885,10.2801,1.3639
20591,11189432,5.0,1.0,1.0,1.8071,0.1679,0.3262,0.0905,65.9822,0.0363,6.7655,1.2763
20592,11190322,1.0,1.0,1.0,0.7245,0.1749,0.1701,0.1551,39.2053,0.0408,1.6158,1.1539
20593,11190322,2.0,1.0,1.0,1.4258,0.15825,0.1354,0.05025,44.3804,0.0194,14.0166,1.6237
20594,11190322,3.0,1.0,1.0,3.0591,0.26775,0.1024,0.0254,49.7214,0.01055,49.4975,1.8929
20595,11190322,4.0,1.0,1.0,3.9165,0.25175,0.2073,0.0437,55.1889,0.01605,27.9076,1.7466
20596,11190322,5.0,1.0,1.0,3.1639,0.23315,0.1561,0.0371,60.6288,0.0142,32.5625,1.8282
20597,11190322,6.0,1.0,1.0,2.326,0.1772,0.3383,0.0816,66.3165,0.03195,9.1464,1.2795
20598,11190322,7.0,1.0,1.0,1.5107,0.162,0.3195,0.09925,72.0043,0.0403,4.5156,1.2266
20599,11190388,0.0,1.0,1.0,1.7758,0.20815,0.6272,0.28015,146.5194,0.0711,5.1562,1.2131
20600,11190388,1.0,1.0,1.0,2.0509,0.17395,0.3255,0.0968,161.6101,0.0333,18.0794,1.6519
20601,11190388,2.0,1.0,1.0,3.3169999999999997,0.266,0.1264,0.0312,177.0835,0.0123,107.6181,1.9616
20602,11190388,3.0,1.0,1.0,4.7556,0.3078,0.1798,0.0377,192.699,0.0139,118.4252,1.9437
20603,11190388,4.0,1.0,1.0,5.0563,0.31715,0.1912,0.0359,208.2052,0.01465,134.4726,1.9691
20604,11190388,5.0,1.0,1.0,3.092,0.19785,0.4053,0.0821,223.9323,0.03375,39.0853,1.6074
20605,11190388,6.0,1.0,1.0,2.1159,0.25225,0.8188,0.29935,239.8789,0.098,3.6146,1.1159999999999999
20606,11190768,0.0,1.0,1.0,0.9425,0.1851,0.1828,0.1321,163.2272,0.04715,6.2766,1.5812
20607,11190768,1.0,1.0,1.0,1.496,0.18245,0.268,0.114,180.0798,0.0435,14.0161,1.7692
20608,11190768,2.0,1.0,1.0,3.8138,0.2162,0.4988,0.11735,196.9872,0.0332,35.8202,1.7203
20609,11190768,3.0,1.0,1.0,4.3329,0.3699,0.1012,0.0238,214.3645,0.0102,159.9293,2.15
20610,11190768,4.0,1.0,1.0,6.5588,0.45535,0.1432,0.02695,231.6233,0.0115,214.8008,2.2224
20611,11190768,5.0,1.0,1.0,4.3833,0.30735,0.1695,0.0335,248.951,0.01485,130.5528,1.97
20612,11190768,6.0,1.0,1.0,2.4283,0.218,0.3019,0.0831,266.5809,0.03665,28.9723,1.6121
20613,11191346,0.0,1.0,1.0,1.8065,0.1607,0.2735,0.0811,113.5097,0.0311,20.8788,1.631
20614,11191346,1.0,1.0,1.0,2.6094,0.2111,0.1471,0.03745,125.3634,0.01485,65.1821,1.8517
20615,11191346,2.0,1.0,1.0,3.9944,0.2746,0.17,0.0374,137.5799,0.01365,86.8386,1.8999
20616,11191346,3.0,1.0,1.0,4.6405,0.3073,0.1724,0.03255,149.6875,0.0137,112.96600000000001,1.9485
20617,11191346,4.0,1.0,1.0,3.3930000000000002,0.204,0.289,0.05605,161.9787,0.02245,54.4859,1.7492
20618,11191346,5.0,1.0,1.0,2.1122,0.19835,0.8683,0.16435,174.3316,0.1047,2.7409,1.1492
20619,11191444,0.0,1.0,1.0,0.8245,0.2624,0.0166,0.0149,16.5642,0.00555,10.575,2.2293
20620,11191444,1.0,1.0,1.0,0.9188,0.16665,0.1763,0.07725,19.6974,0.03845,1.7702,1.0674
20621,11191444,2.0,1.0,1.0,1.9025,0.1946,0.1933,0.0664,22.7164,0.02215,3.3903,1.2542
20622,11191444,3.0,1.0,1.0,3.2697,0.35565,0.0676,0.01985,26.0106,0.00865,33.7658,1.8761
20623,11191444,4.0,1.0,1.0,2.6254,0.2238,0.1631,0.04805,29.2519,0.01685,10.5534,1.4147
20624,11191444,5.0,1.0,1.0,2.0398,0.19755,0.1311,0.04155,32.5748,0.01575,12.4541,1.4578
20625,11191444,6.0,1.0,1.0,2.0465,0.19485,0.2423,0.05395,35.6395,0.0273,1.5419999999999998,1.2376
20626,11191444,7.0,1.0,1.0,0.9284,0.1663,0.1467,0.08075,38.9377,0.02955,2.1975,1.166
20627,11192188,1.0,1.0,1.0,1.2181,0.1884,0.0547,0.02735,37.3454,0.01045,18.4026,1.9709999999999999
20628,11192188,2.0,1.0,1.0,2.3591,0.2031,0.1519,0.0431,42.2945,0.01615,20.9648,1.7024
20629,11192188,3.0,1.0,1.0,3.5185,0.3379,0.08800000000000001,0.024,47.6011,0.0098,47.4572,1.9025
20630,11192188,4.0,1.0,1.0,3.531,0.24755,0.191,0.04345,52.7925,0.0167,24.7352,1.6954
20631,11192188,5.0,1.0,1.0,2.1867,0.1867,0.349,0.08465,58.2074,0.0347,4.3706,1.2721
20632,11192925,0.0,1.0,1.0,0.8272,0.16935,0.1081,0.09705,42.5365,0.02655,4.9641,1.4807
20633,11192925,1.0,1.0,1.0,1.538,0.15915,0.2034,0.0635,48.1747,0.02815,13.6136,1.4261
20634,11192925,2.0,1.0,1.0,3.0036,0.314,0.0774,0.02285,53.9561,0.0094,51.8986,1.9082
20635,11192925,3.0,1.0,1.0,3.9218,0.26795,0.1937,0.04175,59.9452,0.01595,30.8505,1.7925
20636,11192925,4.0,1.0,1.0,3.3754,0.22575,0.2473,0.05525,65.7623,0.02015,21.5202,1.5956
20637,11192925,5.0,1.0,1.0,2.5815,0.1998,0.4537,0.0703,71.7861,0.04385,4.2875,1.2606
20638,11196317,0.0,1.0,1.0,1.0182,0.21105,0.337,0.31335,155.3264,0.08785,5.1125,1.2522
20639,11196317,1.0,1.0,1.0,1.0498,0.1784,0.1073,0.07425,171.5108,0.0238,8.0941,1.9636
20640,11196317,2.0,1.0,1.0,2.0467,0.1788,0.298,0.0823,187.4685,0.03305,29.0956,1.6507
20641,11196317,3.0,1.0,1.0,2.877,0.2228,0.1682,0.0406,203.9958,0.0166,76.804,1.7957
20642,11196317,4.0,1.0,1.0,4.8593,0.3104,0.1975,0.0427,220.4499,0.01485,101.5618,1.91
20643,11196317,5.0,1.0,1.0,3.9606,0.3091,0.1337,0.0291,236.8794,0.01295,127.2585,1.9989
20644,11196317,6.0,1.0,1.0,2.5239,0.2101,0.3346,0.0895,253.5226,0.03605,27.6949,1.5711
20645,11196939,0.0,1.0,1.0,0.9618,0.18215,0.2458,0.17815,53.5516,0.04825,2.8217,1.2497
20646,11196939,1.0,1.0,1.0,1.1761,0.1862,0.445,0.1555,60.998999999999995,0.0797,1.0219,1.1692
20647,11196939,2.0,1.0,1.0,1.5971,0.17665,0.1258,0.05005,68.2094,0.0168,16.3051,1.7784
20648,11196939,3.0,1.0,1.0,2.4901,0.20605,0.1611,0.0484,75.6487,0.016,27.6576,1.8042
20649,11196939,4.0,1.0,1.0,2.5825,0.2228,0.1298,0.0337,83.0563,0.0138,45.1437,1.8455
20650,11196939,5.0,1.0,1.0,1.781,0.179,0.314,0.11525,90.6137,0.03495,8.2302,1.3264
20651,11197853,0.0,1.0,1.0,0.6687,0.17085,0.153,0.13165,29.7786,0.0402,1.5305,1.0258
20652,11197853,1.0,1.0,1.0,0.9365,0.1569,0.1863,0.1025,34.5638,0.0378,3.4912,1.2764
20653,11197853,2.0,1.0,1.0,2.0392,0.2156,0.0799,0.0274,39.1448,0.0103,26.3549,1.8953
20654,11197853,3.0,1.0,1.0,3.4745,0.4214,0.0512,0.0162,44.0419,0.0068,64.3034,1.9753
20655,11197853,4.0,1.0,1.0,3.1575,0.22105,0.1791,0.04185,48.8507,0.0155,22.8239,1.6495
20656,11198005,1.0,1.0,1.0,1.2443,0.1741,0.1209,0.06275,46.3153,0.0202,6.9775,1.5882
20657,11198005,2.0,1.0,1.0,2.0359,0.21285,0.1029,0.0329,51.9984,0.01385,28.0076,1.8159
20658,11198005,3.0,1.0,1.0,3.6334,0.30865,0.1251,0.0298,57.6551,0.0126,44.747,1.8342
20659,11198005,4.0,1.0,1.0,2.5322,0.23465,0.1189,0.03265,63.3899,0.0138,32.8281,1.768
20660,11198005,5.0,1.0,1.0,1.1168,0.19445,0.2182,0.14985,69.2917,0.0367,1.8332,1.252
20661,11198005,6.0,1.0,1.0,0.9734,0.1738,0.1184,0.08265,75.2241,0.0354,8.1371,1.499
20662,11198352,0.0,1.0,1.0,1.9406,0.2324,0.2955,0.18105,191.3033,0.03285,8.5616,1.5275
20663,11198352,1.0,1.0,1.0,2.6279,0.2139,0.1878,0.05375,208.0734,0.019,42.6785,1.8443
20664,11198352,2.0,1.0,1.0,3.3045,0.2723,0.1297,0.0316,224.8293,0.01315,96.4314,1.8934
20665,11198352,3.0,1.0,1.0,2.7083,0.22275,0.18899999999999997,0.0519,241.6184,0.01945,46.3507,1.7491
20666,11198352,4.0,1.0,1.0,2.0856,0.25025,0.7127,0.26995,258.5441,0.1,7.0293,1.1468
20667,11199046,0.0,1.0,1.0,0.5807,0.1628,0.051,0.07975,41.9897,0.01875,3.4583,1.5116
20668,11199046,1.0,1.0,1.0,1.3172,0.14905,0.1662,0.05655,47.4653,0.02545,13.2653,1.5613
20669,11199046,2.0,1.0,1.0,2.8332,0.22205,0.1406,0.03725,53.2229,0.0133,32.1841,1.8208
20670,11199046,3.0,1.0,1.0,3.3616,0.28885,0.102,0.0243,59.0885,0.01045,58.9889,1.9029
20671,11199046,4.0,1.0,1.0,3.0795,0.1997,0.2575,0.05685,64.8998,0.0208,20.7166,1.5424
20672,11199046,5.0,1.0,1.0,2.1267,0.1747,0.3459,0.09175,70.929,0.0328,7.0151,1.2195
20673,11199342,1.0,1.0,1.0,0.6566,0.17735,0.1613,0.17885,55.4787,0.0495,2.6932,1.1835
20674,11199342,2.0,1.0,1.0,1.3333,0.2021,0.2789,0.1934,62.9436,0.03715,1.9709999999999999,1.3197
20675,11199342,3.0,1.0,1.0,2.082,0.1746,0.1587,0.0419,70.2178,0.0175,34.6897,1.7834
20676,11199342,4.0,1.0,1.0,3.2680000000000002,0.2814,0.1049,0.0249,77.9203,0.01085,76.9539,1.9113
20677,11199342,5.0,1.0,1.0,3.4151,0.24415,0.1569,0.0349,85.5043,0.01385,54.2412,1.8404
20678,11199342,6.0,1.0,1.0,2.9791,0.18915,0.3793,0.08725,93.2609,0.02885,16.7558,1.4578
20679,11199342,8.0,1.0,0.0,1.2834,0.18205,0.4176,0.1593,108.1133,0.06395,2.0429,1.1676
20680,11204531,0.0,1.0,1.0,0.5493,0.1781,0.1466,0.11525,29.9277,0.0515,1.4687,0.9916
20681,11204531,1.0,1.0,1.0,1.2826,0.1702,0.1489,0.08035,33.8603,0.0241,6.8096,1.3987
20682,11204531,2.0,1.0,1.0,2.026,0.18455,0.1362,0.0434,38.0506,0.0153,15.7261,1.6523
20683,11204531,3.0,1.0,1.0,2.7618,0.2053,0.1922,0.0485,42.2813,0.0173,15.770999999999999,1.4527
20684,11204531,4.0,1.0,1.0,3.0591,0.21325,0.2733,0.0619,46.4785,0.02285,9.3516,1.4379
20685,11204531,6.0,1.0,0.0,0.6761,0.16035,0.0698,0.07565,59.6146,0.0194,3.8018,1.3545
20686,11206280,1.0,1.0,1.0,1.4581,0.1944,0.0746,0.0308,62.4359,0.0132,28.3212,1.9032
20687,11206280,2.0,1.0,1.0,2.6839999999999997,0.28075,0.0841,0.02505,69.2541,0.0106,50.4824,1.8716
20688,11206280,3.0,1.0,1.0,2.2303,0.18295,0.2534,0.0689,76.0158,0.02825,18.1064,1.4848
20689,11206280,4.0,1.0,1.0,1.3353,0.1864,0.4347,0.12675,83.06299999999999,0.0738,1.8167,1.1182
20690,11206280,5.0,1.0,0.0,0.7013,0.20185,0.1903,0.1749,96.6026,0.05865,2.213,1.0313
20691,11228617,0.0,1.0,1.0,0.5639,0.1731,0.0743,0.1036,32.5594,0.0282,2.7135,1.2775
20692,11228617,1.0,1.0,1.0,1.3149,0.1656,0.1526,0.0717,37.7402,0.02315,9.5525,1.5166
20693,11228617,2.0,1.0,1.0,2.2027,0.2133,0.1088,0.0323,42.726000000000006,0.01295,28.4151,1.8038
20694,11228617,3.0,1.0,1.0,2.6872,0.2172,0.165,0.0482,48.0477,0.01685,21.0295,1.7085
20695,11228617,4.0,1.0,1.0,3.3891,0.2786,0.1264,0.03025,53.2941,0.0126,38.9059,1.8398
20696,11228617,5.0,1.0,1.0,2.0702,0.1836,0.3504,0.08545,58.6499,0.03555,4.1437,1.2901
20697,11228759,1.0,1.0,1.0,1.5366,0.1731,0.0977,0.0368,28.5858,0.01355,15.925,1.6878
20698,11228759,2.0,1.0,1.0,1.9699,0.21605,0.077,0.0274,32.4328,0.01015,23.1728,1.8854
20699,11228759,3.0,1.0,1.0,3.3333,0.31,0.0854,0.02155,36.5417,0.0095,42.1307,1.8041
20700,11228759,4.0,1.0,1.0,2.9175,0.22505,0.1595,0.04285,40.5553,0.01485,17.1468,1.6212
20701,11228759,5.0,1.0,1.0,2.0501,0.1811,0.3168,0.0525,44.7119,0.03595,3.1483,1.2917
20702,11231255,0.0,1.0,1.0,1.3875,0.1647,0.1535,0.0591,134.6412,0.02295,22.4602,1.9215
20703,11231255,1.0,1.0,1.0,2.213,0.1688,0.3071,0.07615,147.3056,0.02985,28.0993,1.6227
20704,11231255,2.0,1.0,1.0,3.3192,0.29345,0.0995,0.0242,160.4004,0.01065,111.6872,2.0064
20705,11231255,3.0,1.0,1.0,4.3941,0.28365,0.1905,0.0387,173.3852,0.0145,95.8168,1.899
20706,11231255,4.0,1.0,1.0,3.0512,0.2108,0.2142,0.0447,186.4393,0.01915,60.9747,1.7602
20707,11231255,5.0,1.0,1.0,2.3541,0.1989,0.4496,0.1402,199.6371,0.04425,13.9627,1.3693
20708,11231255,6.0,1.0,0.0,0.9959,0.24385,0.242,0.3054,226.2456,0.06585,2.6369,1.0951
20709,11234675,0.0,1.0,1.0,2.2794,0.2371,0.2543,0.10425,56.8498,0.0295,7.6523,1.3058
20710,11234675,1.0,1.0,1.0,2.6256,0.23805,0.2486,0.07935,63.7582,0.0288,14.4019,1.4217
20711,11234675,2.0,1.0,1.0,5.0622,0.37005,0.2554,0.06165,70.7336,0.0224,21.4829,1.6943
20712,11234675,3.0,1.0,1.0,4.0354,0.2879,0.3785,0.0922,77.692,0.0328,11.7934,1.3229
20713,11234675,4.0,1.0,1.0,1.5185,0.2275,0.3752,0.16035,84.8968,0.0624,1.7142,1.0485
20714,11234675,5.0,1.0,0.0,1.6742,0.2253,0.45799999999999996,0.12165,91.2879,0.08645,2.7774,1.1484
20715,11236516,0.0,1.0,1.0,0.9512,0.1943,0.4524,0.1938,58.5746,0.11245,1.1531,0.992
20716,11236516,1.0,1.0,1.0,1.3704,0.16115,0.1366,0.06105,66.26100000000001,0.0199,13.1099,1.7369
20717,11236516,2.0,1.0,1.0,2.5386,0.2051,0.1398,0.0351,74.0919,0.013999999999999999,47.8412,1.8393
20718,11236516,3.0,1.0,1.0,4.1901,0.27565,0.1757,0.0337,82.2174,0.013999999999999999,68.0417,1.8555
20719,11236516,4.0,1.0,1.0,3.9444,0.2261,0.2759,0.05335,90.2055,0.01935,35.8835,1.7484
20720,11236516,5.0,1.0,1.0,2.2584,0.17685,0.35700000000000004,0.1015,98.477,0.0317,12.1089,1.3867
20721,11236536,1.0,1.0,1.0,1.1607,0.1586,0.1441,0.07475,32.4309,0.02255,6.5243,1.4469
20722,11236536,2.0,1.0,1.0,1.9402,0.17595,0.1962,0.0669,36.7017,0.0208,10.1624,1.4424
20723,11236536,3.0,1.0,1.0,3.0821,0.2286,0.1573,0.03625,41.2994,0.01445,26.04,1.7612
20724,11236536,4.0,1.0,1.0,3.0726,0.2474,0.1264,0.0315,45.8202,0.0124,30.1986,1.7642
20725,11236536,5.0,1.0,1.0,2.6504,0.19385,0.337,0.0622,50.5052,0.03025,6.2138,1.2711
20726,11236571,0.0,1.0,1.0,2.3953,0.18115,0.2115,0.05165,156.0334,0.0209,46.9881,1.7634
20727,11236571,1.0,1.0,1.0,2.8791,0.20225,0.2294,0.0541,170.9708,0.0201,54.9558,1.8005
20728,11236571,2.0,1.0,1.0,6.707999999999999,0.48085,0.1351,0.025,186.0645,0.01095,220.0789,2.2563
20729,11236571,3.0,1.0,1.0,5.4639999999999995,0.3243,0.2129,0.0384,201.0655,0.0152,124.1466,1.9288
20730,11236571,4.0,1.0,1.0,3.1478,0.2074,0.2929,0.06195,216.3555,0.02455,49.6192,1.7108
20731,11236571,5.0,1.0,1.0,1.587,0.21845,0.4288,0.1792,231.7048,0.0804,7.1472,1.3455
20732,11237403,1.0,1.0,1.0,1.3912,0.1784,0.2596,0.08845,31.0069,0.0399,3.0153,1.1542
20733,11237403,2.0,1.0,1.0,2.0788,0.2032,0.128,0.04095,35.2104,0.01555,17.3314,1.6705
20734,11237403,3.0,1.0,1.0,3.1637,0.3195,0.0872,0.02375,39.6432,0.01055,39.0229,1.7865
20735,11237403,4.0,1.0,1.0,3.0653,0.23565,0.1969,0.0513,43.9653,0.019,14.962,1.4613
20736,11237403,7.0,1.0,1.0,0.8159,0.1812,0.1391,0.1196,56.9194,0.0322,1.5456,1.093
20737,11241473,1.0,1.0,1.0,1.932,0.17800000000000002,0.1738,0.06065,56.3346,0.02,17.8789,1.6447
20738,11241473,2.0,1.0,1.0,3.0808,0.28465,0.0984,0.02665,63.1014,0.01075,56.5809,1.8909
20739,11241473,3.0,1.0,1.0,5.0444,0.3783,0.1313,0.02785,69.9907,0.0115,65.8669,1.9193
20740,11241473,4.0,1.0,1.0,3.3134,0.21265,0.2768,0.0604,76.8514,0.02185,23.7145,1.5987
20741,11241473,5.0,1.0,1.0,2.568,0.19355,0.4435,0.1019,83.9159,0.03975,8.663,1.3101
20742,11241658,0.0,1.0,1.0,0.7077,0.17355,0.1497,0.18675,54.8914,0.0428,2.9644,1.1977
20743,11241658,1.0,1.0,1.0,1.203,0.16465,0.0795,0.03555,62.2721,0.0137,17.409000000000002,2.0069999999999997
20744,11241658,2.0,1.0,1.0,2.1917,0.19655,0.1199,0.0337,69.5071,0.01365,39.617,1.8382
20745,11241658,3.0,1.0,1.0,3.6611,0.30105,0.1117,0.02665,77.1315,0.01085,70.6887,1.9128
20746,11241658,4.0,1.0,1.0,4.377,0.27215,0.2019,0.03785,84.6487,0.0153,54.4536,1.8303
20747,11241658,5.0,1.0,1.0,2.5513,0.18465,0.4109,0.1072,92.288,0.03455,11.5653,1.3659999999999999
20748,11241658,6.0,1.0,1.0,1.8859,0.1749,0.4427,0.12595,100.0443,0.04605,5.7369,1.2363
20749,11241658,7.0,1.0,1.0,1.2699,0.17885,0.379,0.15435,108.0117,0.0616,4.4714,1.2078
20750,11242689,1.0,1.0,1.0,1.1833,0.1621,0.2143,0.10265,36.0153,0.0337,3.9848,1.2683
20751,11242689,2.0,1.0,1.0,2.464,0.218,0.114,0.0302,40.7114,0.01265,33.7997,1.8405
20752,11242689,3.0,1.0,1.0,3.3891,0.33705,0.0771,0.02095,45.8085,0.0088,55.4086,1.9344
20753,11242689,4.0,1.0,1.0,3.6221,0.2401,0.2146,0.04745,50.7888,0.0173,21.9718,1.6477
20754,11242689,5.0,1.0,1.0,2.7483,0.1929,0.3961,0.0572,55.8633,0.0342,3.1323,1.3128
20755,11242689,7.0,1.0,1.0,1.1581,0.1801,0.3594,0.0869,66.3068,0.08005,1.1926,1.1755
20756,11243349,0.0,1.0,1.0,0.462,0.18585,0.113,0.15915,29.0788,0.0698,1.3047,1.1533
20757,11243349,1.0,1.0,1.0,0.9571,0.1639,0.07200000000000001,0.04485,33.7275,0.01505,8.9805,1.6969999999999998
20758,11243349,2.0,1.0,1.0,1.5662,0.16565,0.2125,0.0763,38.1859,0.02725,8.1526,1.3382
